id_of_Task,taskStartVar,taskEndVar,taskDurationVar,taskStartVarDate,taskEndVarDate,taskAbsenceVar,taskPresenceVar
Plane1_2BJ430-03-972U,838800.0,856440.0,17640.0,2017-11-16 23:00:00,2017-11-17 03:54:00,0,1
Plane1_2BJ430-03-981WA,862200.0,913680.0,51480.0,2017-11-17 05:30:00,2017-11-17 19:48:00,0,1
Plane1_2BJ430-03-982WA,925200.0,968760.0,43560.0,2017-11-17 23:00:00,2017-11-18 11:06:00,0,1
Plane1_2BJ430-03-983W,913680.0,920880.0,7200.0,2017-11-17 19:48:00,2017-11-17 21:48:00,0,1
Plane1_2BJ430-03-984W,968760.0,975960.0,7200.0,2017-11-18 11:06:00,2017-11-18 13:06:00,0,1
Plane1_2BJ430-03-985WA,920880.0,928800.0,7920.0,2017-11-17 21:48:00,2017-11-18 00:00:00,0,1
Plane1_2BJ430-03-986WA,975960.0,982800.0,6840.0,2017-11-18 13:06:00,2017-11-18 15:00:00,0,1
Plane1_2BJ430-03-992U,838800.0,858600.0,19800.0,2017-11-16 23:00:00,2017-11-17 04:30:00,0,1
Plane1_2BJ430-03-997U,838800.0,856800.0,18000.0,2017-11-16 23:00:00,2017-11-17 04:00:00,0,1
Plane1_2BJ430-04-015Y,1573560.0,1595160.0,21600.0,2017-11-25 11:06:00,2017-11-25 17:06:00,0,1
Plane1_2BJ430-04-023C,1374120.0,1387440.0,13320.0,2017-11-23 03:42:00,2017-11-23 07:24:00,0,1
Plane1_2BJ430-04-033W,1357200.0,1374120.0,16920.0,2017-11-22 23:00:00,2017-11-23 03:42:00,0,1
Plane1_2BJ430-04-035W,1387440.0,1472760.0,85320.0,2017-11-23 07:24:00,2017-11-24 07:06:00,0,1
Plane1_2BJ430-04-037C,1482120.0,1490760.0,8640.0,2017-11-24 09:42:00,2017-11-24 12:06:00,0,1
Plane1_2BJ430-04-039C,1472760.0,1482120.0,9360.0,2017-11-24 07:06:00,2017-11-24 09:42:00,0,1
Plane1_2BJ430-04-071W,1420200.0,1438920.0,18720.0,2017-11-23 16:30:00,2017-11-23 21:42:00,0,1
Plane1_2BJ430-04-073WA,1438920.0,1449360.0,10440.0,2017-11-23 21:42:00,2017-11-24 00:36:00,0,1
Plane1_2BJ430-04-077WA,1449360.0,1514160.0,64800.0,2017-11-24 00:36:00,2017-11-24 18:36:00,0,1
Plane1_2BJ430-04-119U,1554480.0,1574280.0,19800.0,2017-11-25 05:48:00,2017-11-25 11:18:00,0,1
Plane1_2BJ430-04-123U,1417320.0,1447920.0,30600.0,2017-11-23 15:42:00,2017-11-24 00:12:00,0,1
Plane1_2BJ430-04-125U,1395720.0,1417320.0,21600.0,2017-11-23 09:42:00,2017-11-23 15:42:00,0,1
Plane1_2BJ430-04-129U,1460880.0,1532880.0,72000.0,2017-11-24 03:48:00,2017-11-24 23:48:00,0,1
Plane1_2BJ430-04-134U,1500840.0,1517040.0,16200.0,2017-11-24 14:54:00,2017-11-24 19:24:00,0,1
Plane1_2BJ430-04-138U,1423080.0,1475280.0,52200.0,2017-11-23 17:18:00,2017-11-24 07:48:00,0,1
Plane1_2BJ430-04-140U,1599480.0,1635480.0,36000.0,2017-11-25 18:18:00,2017-11-26 04:18:00,0,1
Plane1_2BJ430-04-164U,1357200.0,1368720.0,11520.0,2017-11-22 23:00:00,2017-11-23 02:12:00,0,1
Plane1_2BJ430-04-166U,1368720.0,1372320.0,3600.0,2017-11-23 02:12:00,2017-11-23 03:12:00,0,1
Plane1_2BJ430-04-167U,1357200.0,1375560.0,18360.0,2017-11-22 23:00:00,2017-11-23 04:06:00,0,1
Plane1_2BJ430-04-175U,1357200.0,1386000.0,28800.0,2017-11-22 23:00:00,2017-11-23 07:00:00,0,1
Plane1_2BJ430-04-176U,1372320.0,1384560.0,12240.0,2017-11-23 03:12:00,2017-11-23 06:36:00,0,1
Plane1_2BJ430-04-177U,1386000.0,1395720.0,9720.0,2017-11-23 07:00:00,2017-11-23 09:42:00,0,1
Plane1_2BJ430-04-178U,1475280.0,1485000.0,9720.0,2017-11-24 07:48:00,2017-11-24 10:30:00,0,1
Plane1_2BJ430-04-179U,1447920.0,1460880.0,12960.0,2017-11-24 00:12:00,2017-11-24 03:48:00,0,1
Plane1_2BJ430-04-180U,1485000.0,1500840.0,15840.0,2017-11-24 10:30:00,2017-11-24 14:54:00,0,1
Plane1_2BJ430-04-181U,1532880.0,1554480.0,21600.0,2017-11-24 23:48:00,2017-11-25 05:48:00,0,1
Plane1_2BJ430-04-182U,1517040.0,1527840.0,10800.0,2017-11-24 19:24:00,2017-11-24 22:24:00,0,1
Plane1_2BJ430-04-183U,1574280.0,1602000.0,27720.0,2017-11-25 11:18:00,2017-11-25 19:00:00,0,1
Plane1_2BJ430-04-184U,1527840.0,1551240.0,23400.0,2017-11-24 22:24:00,2017-11-25 04:54:00,0,1
Plane1_2BJ430-04-186U,1551240.0,1574280.0,23040.0,2017-11-25 04:54:00,2017-11-25 11:18:00,0,1
Plane1_2BJ430-04-188U,1574280.0,1599480.0,25200.0,2017-11-25 11:18:00,2017-11-25 18:18:00,0,1
Plane1_2BJ430-04-190U,1649160.0,1676160.0,27000.0,2017-11-26 08:06:00,2017-11-26 15:36:00,0,1
Plane1_2BJ430-04-1MV4,1490760.0,1505160.0,14400.0,2017-11-24 12:06:00,2017-11-24 16:06:00,0,1
Plane1_2BJ430-04-255WA,1574280.0,1586880.0,12600.0,2017-11-25 11:18:00,2017-11-25 14:48:00,0,1
Plane1_2BJ430-04-257W,1586880.0,1597680.0,10800.0,2017-11-25 14:48:00,2017-11-25 17:48:00,0,1
Plane1_2BJ430-04-259W,1597680.0,1612080.0,14400.0,2017-11-25 17:48:00,2017-11-25 21:48:00,0,1
Plane1_2BJ430-04-261W,1612080.0,1620360.0,8280.0,2017-11-25 21:48:00,2017-11-26 00:06:00,0,1
Plane1_2BJ430-04-263W,1620360.0,1628640.0,8280.0,2017-11-26 00:06:00,2017-11-26 02:24:00,0,1
Plane1_2BJ430-04-265WA,1628640.0,1665360.0,36720.0,2017-11-26 02:24:00,2017-11-26 12:36:00,0,1
Plane1_2BJ430-04-308UA,1649160.0,1662840.0,13680.0,2017-11-26 08:06:00,2017-11-26 11:54:00,0,1
Plane1_2BJ430-04-342U,1357200.0,1370880.0,13680.0,2017-11-22 23:00:00,2017-11-23 02:48:00,0,1
Plane1_2BJ430-04-344U,1370880.0,1380600.0,9720.0,2017-11-23 02:48:00,2017-11-23 05:30:00,0,1
Plane1_2BJ430-04-346U,1635480.0,1649160.0,13680.0,2017-11-26 04:18:00,2017-11-26 08:06:00,0,1
Plane1_2BJ430-04-350U,1662840.0,1669320.0,6480.0,2017-11-26 11:54:00,2017-11-26 13:42:00,0,1
Plane1_2BJ430-04-368U,1380600.0,1399320.0,18720.0,2017-11-23 05:30:00,2017-11-23 10:42:00,0,1
Plane1_2BJ430-04-412U,1399320.0,1423080.0,23760.0,2017-11-23 10:42:00,2017-11-23 17:18:00,0,1
Plane1_2BJ430-04-535F,1414800.0,1472400.0,57600.0,2017-11-23 15:00:00,2017-11-24 07:00:00,0,1
Plane1_2BJ430-04-540F,1357200.0,1414800.0,57600.0,2017-11-22 23:00:00,2017-11-23 15:00:00,0,1
Plane1_2BJ430-04-543F,1357200.0,1414800.0,57600.0,2017-11-22 23:00:00,2017-11-23 15:00:00,0,1
Plane1_2BJ430-04-545F,1414800.0,1472400.0,57600.0,2017-11-23 15:00:00,2017-11-24 07:00:00,0,1
Plane1_2BJ430-04-556W,1357200.0,1420200.0,63000.0,2017-11-22 23:00:00,2017-11-23 16:30:00,0,1
Plane1_2BJ430-04-561W,1357200.0,1377360.0,20160.0,2017-11-22 23:00:00,2017-11-23 04:36:00,0,1
Plane1_2BJ430-04-562W,1518119.0,1550519.0,32400.0,2017-11-24 19:41:59,2017-11-25 04:41:59,0,1
Plane1_2BJ430-04-563W,1377360.0,1390680.0,13320.0,2017-11-23 04:36:00,2017-11-23 08:18:00,0,1
Plane1_2BJ430-04-564W,1500119.0,1518119.0,18000.0,2017-11-24 14:41:59,2017-11-24 19:41:59,0,1
Plane1_2BJ430-04-565W,1390680.0,1417680.0,27000.0,2017-11-23 08:18:00,2017-11-23 15:48:00,0,1
Plane1_2BJ430-04-567W,1417680.0,1439640.0,21960.0,2017-11-23 15:48:00,2017-11-23 21:54:00,0,1
Plane1_2BJ430-04-616W,1465200.0,1481400.0,16200.0,2017-11-24 05:00:00,2017-11-24 09:30:00,0,1
Plane1_2BJ430-04-628W,1380600.0,1407600.0,27000.0,2017-11-23 05:30:00,2017-11-23 13:00:00,0,1
Plane1_2BJ430-04-632W,1407600.0,1447200.0,39600.0,2017-11-23 13:00:00,2017-11-24 00:00:00,0,1
Plane1_2BJ430-04-634W,1447200.0,1465200.0,18000.0,2017-11-24 00:00:00,2017-11-24 05:00:00,0,1
Plane1_2BJ430-04-635W,1357200.0,1380960.0,23760.0,2017-11-22 23:00:00,2017-11-23 05:36:00,0,1
Plane1_2BJ430-04-636W,1550519.0,1572119.0,21600.0,2017-11-25 04:41:59,2017-11-25 10:41:59,0,1
Plane1_2BJ430-04-637W,1380960.0,1418400.0,37440.0,2017-11-23 05:36:00,2017-11-23 16:00:00,0,1
Plane1_2BJ430-04-638WA,1357200.0,1380600.0,23400.0,2017-11-22 23:00:00,2017-11-23 05:30:00,0,1
Plane1_2BJ430-04-639W,1418400.0,1439280.0,20880.0,2017-11-23 16:00:00,2017-11-23 21:48:00,0,1
Plane1_2BJ430-04-640WA,1578599.0,1640878.0,62279.0,2017-11-25 12:29:59,2017-11-26 05:47:58,0,1
Plane1_2BJ430-04-643WA,1467720.0,1515240.0,47520.0,2017-11-24 05:42:00,2017-11-24 18:54:00,0,1
Plane1_2BJ430-04-669W,1439280.0,1467720.0,28440.0,2017-11-23 21:48:00,2017-11-24 05:42:00,0,1
Plane1_2BJ430-04-688W,1572119.0,1578599.0,6480.0,2017-11-25 10:41:59,2017-11-25 12:29:59,0,1
Plane1_2BJ430-04-705UA,1565280.0,1583280.0,18000.0,2017-11-25 08:48:00,2017-11-25 13:48:00,0,1
Plane1_2BJ430-04-707U,1508400.0,1551600.0,43200.0,2017-11-24 17:00:00,2017-11-25 05:00:00,0,1
Plane1_2BJ430-04-708U,1595160.0,1652760.0,57600.0,2017-11-25 17:06:00,2017-11-26 09:06:00,0,1
Plane1_2BJ430-04-731U,1583280.0,1601280.0,18000.0,2017-11-25 13:48:00,2017-11-25 18:48:00,0,1
Plane1_2BJ430-04-739C,1619280.0,1639080.0,19800.0,2017-11-25 23:48:00,2017-11-26 05:18:00,0,1
Plane1_2BJ430-04-755UA,1601280.0,1619280.0,18000.0,2017-11-25 18:48:00,2017-11-25 23:48:00,0,1
Plane1_2BJ430-04-770W,1447200.0,1467000.0,19800.0,2017-11-24 00:00:00,2017-11-24 05:30:00,0,1
Plane1_2BJ430-04-772W,1467000.0,1482119.0,15119.0,2017-11-24 05:30:00,2017-11-24 09:41:59,0,1
Plane1_2BJ430-04-774W,1482119.0,1500119.0,18000.0,2017-11-24 09:41:59,2017-11-24 14:41:59,0,1
Plane1_2BJ430-04-776W,1505160.0,1533960.0,28800.0,2017-11-24 16:06:00,2017-11-25 00:06:00,0,1
Plane1_2BJ430-04-780C,1551960.0,1573560.0,21600.0,2017-11-25 05:06:00,2017-11-25 11:06:00,0,1
Plane1_2BJ430-04-843WA,1357200.0,1508400.0,151200.0,2017-11-22 23:00:00,2017-11-24 17:00:00,0,1
Plane1_2BJ430-04-847C,1551600.0,1565280.0,13680.0,2017-11-25 05:00:00,2017-11-25 08:48:00,0,1
Plane1_2BJ430-04-870U,1533960.0,1551960.0,18000.0,2017-11-25 00:06:00,2017-11-25 05:06:00,0,1
Plane1_2BJ430-04-8A18,1357200.0,1362600.0,5400.0,2017-11-22 23:00:00,2017-11-23 00:30:00,0,1
Plane1_2BJ430-04-8A28,1566720.0,1580400.0,13680.0,2017-11-25 09:12:00,2017-11-25 13:00:00,0,1
Plane1_2BJ430-04-8A34,1527840.0,1556640.0,28800.0,2017-11-24 22:24:00,2017-11-25 06:24:00,0,1
Plane1_2BJ430-04-8A45A,1372320.0,1383480.0,11160.0,2017-11-23 03:12:00,2017-11-23 06:18:00,0,1
Plane1_2BJ430-04-8A50,1618200.0,1644480.0,26280.0,2017-11-25 23:30:00,2017-11-26 06:48:00,0,1
Plane1_2BJ430-04-8A55,1556640.0,1566720.0,10080.0,2017-11-25 06:24:00,2017-11-25 09:12:00,0,1
Plane1_2BJ430-04-8A57,1644480.0,1661400.0,16920.0,2017-11-26 06:48:00,2017-11-26 11:30:00,0,1
Plane1_2BJ430-04-8A58,1601280.0,1618200.0,16920.0,2017-11-25 18:48:00,2017-11-25 23:30:00,0,1
Plane1_2BJ430-04-929C,1635480.0,1649160.0,13680.0,2017-11-26 04:18:00,2017-11-26 08:06:00,0,1
Plane1_2BJ430-04-975W,1357200.0,1374480.0,17280.0,2017-11-22 23:00:00,2017-11-23 03:48:00,0,1
Plane1_2BJ430-04-976W,1357200.0,1363680.0,6480.0,2017-11-22 23:00:00,2017-11-23 00:48:00,0,1
Plane1_2BJ430-04-977W,1382039.0,1465919.0,83880.0,2017-11-23 05:53:59,2017-11-24 05:11:59,0,1
Plane1_2BJ430-04-978W,1363680.0,1447560.0,83880.0,2017-11-23 00:48:00,2017-11-24 00:06:00,0,1
Plane1_2BJ430-04-979W,1465919.0,1472399.0,6480.0,2017-11-24 05:11:59,2017-11-24 06:59:59,0,1
Plane1_2BJ430-04-980W,1447560.0,1453320.0,5760.0,2017-11-24 00:06:00,2017-11-24 01:42:00,0,1
Plane1_2BJ430-04-987W,1374480.0,1382039.0,7559.0,2017-11-23 03:48:00,2017-11-23 05:53:59,0,1
Plane1_2BJ430-05-003Y,1951560.0,1961640.0,10080.0,2017-11-29 20:06:00,2017-11-29 22:54:00,0,1
Plane1_2BJ430-05-019U,1933200.0,1951560.0,18360.0,2017-11-29 15:00:00,2017-11-29 20:06:00,0,1
Plane1_2BJ430-05-196U,1875600.0,1895040.0,19440.0,2017-11-28 23:00:00,2017-11-29 04:24:00,0,1
Plane1_2BJ430-05-1MV5,1875600.0,1890000.0,14400.0,2017-11-28 23:00:00,2017-11-29 03:00:00,0,1
Plane1_2BJ430-05-267C,1972080.0,1987199.0,15119.0,2017-11-30 01:48:00,2017-11-30 05:59:59,0,1
Plane1_2BJ430-05-351W,1875600.0,1879920.0,4320.0,2017-11-28 23:00:00,2017-11-29 00:12:00,0,1
Plane1_2BJ430-05-355W,1879920.0,1906920.0,27000.0,2017-11-29 00:12:00,2017-11-29 07:42:00,0,1
Plane1_2BJ430-05-357W,1906920.0,1952280.0,45360.0,2017-11-29 07:42:00,2017-11-29 20:18:00,0,1
Plane1_2BJ430-05-359W,1952280.0,1972080.0,19800.0,2017-11-29 20:18:00,2017-11-30 01:48:00,0,1
Plane1_2BJ430-05-363W,2019600.0,2046600.0,27000.0,2017-11-30 15:00:00,2017-11-30 22:30:00,0,1
Plane1_2BJ430-05-367U,2001240.0,2019600.0,18360.0,2017-11-30 09:54:00,2017-11-30 15:00:00,0,1
Plane1_2BJ430-05-511UA,2148477.0,2183037.0,34560.0,2017-12-02 02:47:57,2017-12-02 12:23:57,0,1
Plane1_2BJ430-05-513U,2114277.0,2148477.0,34200.0,2017-12-01 17:17:57,2017-12-02 02:47:57,0,1
Plane1_2BJ430-05-515U,2062437.0,2114277.0,51840.0,2017-12-01 02:53:57,2017-12-01 17:17:57,0,1
Plane1_2BJ430-05-566W,1875600.0,1918800.0,43200.0,2017-11-28 23:00:00,2017-11-29 11:00:00,0,1
Plane1_2BJ430-05-571W,1875600.0,1920600.0,45000.0,2017-11-28 23:00:00,2017-11-29 11:30:00,0,1
Plane1_2BJ430-05-572W,1990800.0,2009520.0,18720.0,2017-11-30 07:00:00,2017-11-30 12:12:00,0,1
Plane1_2BJ430-05-577W,2065320.0,2090520.0,25200.0,2017-12-01 03:42:00,2017-12-01 10:42:00,0,1
Plane1_2BJ430-05-579C,2090520.0,2108520.0,18000.0,2017-12-01 10:42:00,2017-12-01 15:42:00,0,1
Plane1_2BJ430-05-642W,1875600.0,1937879.0,62279.0,2017-11-28 23:00:00,2017-11-29 16:17:59,0,1
Plane1_2BJ430-05-644W,1937879.0,2000158.0,62279.0,2017-11-29 16:17:59,2017-11-30 09:35:58,0,1
Plane1_2BJ430-05-645W,2000158.0,2062437.0,62279.0,2017-11-30 09:35:58,2017-12-01 02:53:57,0,1
Plane1_2BJ430-05-647W,1937879.0,2000158.0,62279.0,2017-11-29 16:17:59,2017-11-30 09:35:58,0,1
Plane1_2BJ430-05-649W,1875600.0,1937879.0,62279.0,2017-11-28 23:00:00,2017-11-29 16:17:59,0,1
Plane1_2BJ430-05-662C,2000158.0,2015998.0,15840.0,2017-11-30 09:35:58,2017-11-30 13:59:58,0,1
Plane1_2BJ430-05-678U,2015998.0,2037598.0,21600.0,2017-11-30 13:59:58,2017-11-30 19:59:58,0,1
Plane1_2BJ430-05-701U,2065320.0,2104560.0,39240.0,2017-12-01 03:42:00,2017-12-01 14:36:00,0,1
Plane1_2BJ430-05-734W,1918800.0,1990800.0,72000.0,2017-11-29 11:00:00,2017-11-30 07:00:00,0,1
Plane1_2BJ430-05-735W,1993320.0,2022120.0,28800.0,2017-11-30 07:42:00,2017-11-30 15:42:00,0,1
Plane1_2BJ430-05-736W,2009520.0,2031120.0,21600.0,2017-11-30 12:12:00,2017-11-30 18:12:00,0,1
Plane1_2BJ430-05-738C,2009520.0,2019600.0,10080.0,2017-11-30 12:12:00,2017-11-30 15:00:00,0,1
Plane1_2BJ430-05-741W,2022120.0,2065320.0,43200.0,2017-11-30 15:42:00,2017-12-01 03:42:00,0,1
Plane1_2BJ430-05-747W,1920600.0,1993320.0,72720.0,2017-11-29 11:30:00,2017-11-30 07:42:00,0,1
Plane1_2BJ430-05-868U,1875600.0,1902600.0,27000.0,2017-11-28 23:00:00,2017-11-29 06:30:00,0,1
Plane1_2BJ430-05-8A49A,1961640.0,1982520.0,20880.0,2017-11-29 22:54:00,2017-11-30 04:42:00,0,1
Plane1_2BJ430-05-8B10,1899000.0,1926720.0,27720.0,2017-11-29 05:30:00,2017-11-29 13:12:00,0,1
Plane1_2BJ430-05-8B35,1875600.0,1899000.0,23400.0,2017-11-28 23:00:00,2017-11-29 05:30:00,0,1
Plane1_2BJ430-05-8B36A,1926720.0,1929240.0,2520.0,2017-11-29 13:12:00,2017-11-29 13:54:00,0,1
Plane1_2BJ430-05-930C,1902600.0,1933200.0,30600.0,2017-11-29 06:30:00,2017-11-29 15:00:00,0,1
Plane1_2BJ430-05-933CA,1961640.0,2001240.0,39600.0,2017-11-29 22:54:00,2017-11-30 09:54:00,0,1
Plane1_2BJ440-01-200C,109800.0,127800.0,18000.0,2017-11-08 12:30:00,2017-11-08 17:30:00,0,1
Plane1_2BJ440-01-205C,79560.0,97560.0,18000.0,2017-11-08 04:06:00,2017-11-08 09:06:00,0,1
Plane1_2BJ440-01-210C,104760.0,124560.0,19800.0,2017-11-08 11:06:00,2017-11-08 16:36:00,0,1
Plane1_2BJ440-01-215C,77400.0,97200.0,19800.0,2017-11-08 03:30:00,2017-11-08 09:00:00,0,1
Plane1_2BJ440-01-220C,111240.0,131040.0,19800.0,2017-11-08 12:54:00,2017-11-08 18:24:00,0,1
Plane1_2BJ440-01-225C,142560.0,167760.0,25200.0,2017-11-08 21:36:00,2017-11-09 04:36:00,0,1
Plane1_2BJ440-01-250C,121319.0,135719.0,14400.0,2017-11-08 15:41:59,2017-11-08 19:41:59,0,1
Plane1_2BJ440-01-255C,125280.0,140760.0,15480.0,2017-11-08 16:48:00,2017-11-08 21:06:00,0,1
Plane1_2BJ440-01-260C,84240.0,96840.0,12600.0,2017-11-08 05:24:00,2017-11-08 08:54:00,0,1
Plane1_2BJ440-01-265C,131760.0,142560.0,10800.0,2017-11-08 18:36:00,2017-11-08 21:36:00,0,1
Plane1_2BJ440-01-270C,104760.0,126360.0,21600.0,2017-11-08 11:06:00,2017-11-08 17:06:00,0,1
Plane1_2BJ440-01-275C,140760.0,162360.0,21600.0,2017-11-08 21:06:00,2017-11-09 03:06:00,0,1
Plane1_2BJ440-01-310C,124560.0,133560.0,9000.0,2017-11-08 16:36:00,2017-11-08 19:06:00,0,1
Plane1_2BJ440-01-315C,395999.0,403919.0,7920.0,2017-11-11 19:59:59,2017-11-11 22:11:59,0,1
Plane1_2BJ440-01-320C,70200.0,91800.0,21600.0,2017-11-08 01:30:00,2017-11-08 07:30:00,0,1
Plane1_2BJ440-01-321C,113400.0,124200.0,10800.0,2017-11-08 13:30:00,2017-11-08 16:30:00,0,1
Plane1_2BJ440-01-325C,19800.0,30600.0,10800.0,2017-11-07 11:30:00,2017-11-07 14:30:00,0,1
Plane1_2BJ440-01-330C,109800.0,131400.0,21600.0,2017-11-08 12:30:00,2017-11-08 18:30:00,0,1
Plane1_2BJ440-01-335C,21600.0,26640.0,5040.0,2017-11-07 12:00:00,2017-11-07 13:24:00,0,1
Plane1_2BJ440-01-340C,22320.0,27360.0,5040.0,2017-11-07 12:12:00,2017-11-07 13:36:00,0,1
Plane1_2BJ440-01-350C,325439.0,375839.0,50400.0,2017-11-11 00:23:59,2017-11-11 14:23:59,0,1
Plane1_2BJ440-01-355C,325439.0,361439.0,36000.0,2017-11-11 00:23:59,2017-11-11 10:23:59,0,1
Plane1_2BJ440-01-373C,73440.0,84240.0,10800.0,2017-11-08 02:24:00,2017-11-08 05:24:00,0,1
Plane1_2BJ440-01-375C,7200.0,25560.0,18360.0,2017-11-07 08:00:00,2017-11-07 13:06:00,0,1
Plane1_2BJ440-01-380C,73080.0,93960.0,20880.0,2017-11-08 02:18:00,2017-11-08 08:06:00,0,1
Plane1_2BJ440-01-385C,7200.0,18000.0,10800.0,2017-11-07 08:00:00,2017-11-07 11:00:00,0,1
Plane1_2BJ440-01-390C,65160.0,79560.0,14400.0,2017-11-08 00:06:00,2017-11-08 04:06:00,0,1
Plane1_2BJ440-01-395C,10800.0,21600.0,10800.0,2017-11-07 09:00:00,2017-11-07 12:00:00,0,1
Plane1_2BJ440-01-398C,10800.0,18000.0,7200.0,2017-11-07 09:00:00,2017-11-07 11:00:00,0,1
Plane1_2BJ440-01-700C,90360.0,155160.0,64800.0,2017-11-08 07:06:00,2017-11-09 01:06:00,0,1
Plane1_2BJ440-01-705C,97560.0,162360.0,64800.0,2017-11-08 09:06:00,2017-11-09 03:06:00,0,1
Plane1_2BJ440-01-711C,167760.0,185760.0,18000.0,2017-11-09 04:36:00,2017-11-09 09:36:00,0,1
Plane1_2BJ440-01-712C,141480.0,174240.0,32760.0,2017-11-08 21:18:00,2017-11-09 06:24:00,0,1
Plane1_2BJ440-01-720C,91800.0,102600.0,10800.0,2017-11-08 07:30:00,2017-11-08 10:30:00,0,1
Plane1_2BJ440-01-725C,91800.0,102600.0,10800.0,2017-11-08 07:30:00,2017-11-08 10:30:00,0,1
Plane1_2BJ440-01-730C,131400.0,142200.0,10800.0,2017-11-08 18:30:00,2017-11-08 21:30:00,0,1
Plane1_2BJ440-01-733C,124200.0,135000.0,10800.0,2017-11-08 16:30:00,2017-11-08 19:30:00,0,1
Plane1_2BJ440-01-750C,85319.0,121319.0,36000.0,2017-11-08 05:41:59,2017-11-08 15:41:59,0,1
Plane1_2BJ440-01-755C,135360.0,171360.0,36000.0,2017-11-08 19:36:00,2017-11-09 05:36:00,0,1
Plane1_2BJ440-01-773C,93960.0,104760.0,10800.0,2017-11-08 08:06:00,2017-11-08 11:06:00,0,1
Plane1_2BJ440-01-775C,26640.0,37440.0,10800.0,2017-11-07 13:24:00,2017-11-07 16:24:00,0,1
Plane1_2BJ440-01-780C,93960.0,104760.0,10800.0,2017-11-08 08:06:00,2017-11-08 11:06:00,0,1
Plane1_2BJ440-01-785C,25560.0,36360.0,10800.0,2017-11-07 13:06:00,2017-11-07 16:06:00,0,1
Plane1_2BJ440-01-790C,79560.0,90360.0,10800.0,2017-11-08 04:06:00,2017-11-08 07:06:00,0,1
Plane1_2BJ440-01-795C,118080.0,128880.0,10800.0,2017-11-08 14:48:00,2017-11-08 17:48:00,0,1
Plane1_2BJ440-01-798C,27360.0,38160.0,10800.0,2017-11-07 13:36:00,2017-11-07 16:36:00,0,1
Plane1_2BJ440-02-100C,504720.0,518760.0,14040.0,2017-11-13 02:12:00,2017-11-13 06:06:00,0,1
Plane1_2BJ440-02-105C,512280.0,526320.0,14040.0,2017-11-13 04:18:00,2017-11-13 08:12:00,0,1
Plane1_2BJ440-02-110C,498240.0,512280.0,14040.0,2017-11-13 00:24:00,2017-11-13 04:18:00,0,1
Plane1_2BJ440-02-115C,626760.0,640800.0,14040.0,2017-11-14 12:06:00,2017-11-14 16:00:00,0,1
Plane1_2BJ440-02-150C,596520.0,613800.0,17280.0,2017-11-14 03:42:00,2017-11-14 08:30:00,0,1
Plane1_2BJ440-02-155C,594720.0,612000.0,17280.0,2017-11-14 03:12:00,2017-11-14 08:00:00,0,1
Plane1_2BJ440-02-300C,493200.0,498240.0,5040.0,2017-11-12 23:00:00,2017-11-13 00:24:00,0,1
Plane1_2BJ440-02-305C,493200.0,498240.0,5040.0,2017-11-12 23:00:00,2017-11-13 00:24:00,0,1
Plane1_2BJ440-02-322C,493200.0,499680.0,6480.0,2017-11-12 23:00:00,2017-11-13 00:48:00,0,1
Plane1_2BJ440-02-360C,493200.0,507960.0,14760.0,2017-11-12 23:00:00,2017-11-13 03:06:00,0,1
Plane1_2BJ440-02-365C,612000.0,626760.0,14760.0,2017-11-14 08:00:00,2017-11-14 12:06:00,0,1
Plane1_2BJ440-02-370C,513000.0,518040.0,5040.0,2017-11-13 04:30:00,2017-11-13 05:54:00,0,1
Plane1_2BJ440-02-450C,645839.0,653398.0,7559.0,2017-11-14 17:23:59,2017-11-14 19:29:58,0,1
Plane1_2BJ440-02-455C,653398.0,660957.0,7559.0,2017-11-14 19:29:58,2017-11-14 21:35:57,0,1
Plane1_2BJ440-02-735C,507960.0,513000.0,5040.0,2017-11-13 03:06:00,2017-11-13 04:30:00,0,1
Plane1_2BJ440-02-738C,512280.0,517320.0,5040.0,2017-11-13 04:18:00,2017-11-13 05:42:00,0,1
Plane1_2BJ440-02-740C,499680.0,504720.0,5040.0,2017-11-13 00:48:00,2017-11-13 02:12:00,0,1
Plane1_2BJ440-02-8A02,653398.0,689398.0,36000.0,2017-11-14 19:29:58,2017-11-15 05:29:58,0,1
Plane1_2BJ440-02-8A03,696957.0,732957.0,36000.0,2017-11-15 07:35:57,2017-11-15 17:35:57,0,1
Plane1_2BJ440-02-8A04,696957.0,732957.0,36000.0,2017-11-15 07:35:57,2017-11-15 17:35:57,0,1
Plane1_2BJ440-02-8A05,660957.0,696957.0,36000.0,2017-11-14 21:35:57,2017-11-15 07:35:57,0,1
Plane1_2BJ450-01-101C,235439.0,325439.0,90000.0,2017-11-09 23:23:59,2017-11-11 00:23:59,0,1
Plane1_2BJ450-01-205C,0.0,12960.0,12960.0,2017-11-07 06:00:00,2017-11-07 09:36:00,0,1
Plane1_2BJ450-01-210C,0.0,17280.0,17280.0,2017-11-07 06:00:00,2017-11-07 10:48:00,0,1
Plane1_2BJ450-01-235C,0.0,7200.0,7200.0,2017-11-07 06:00:00,2017-11-07 08:00:00,0,1
Plane1_2BJ450-01-240C,0.0,7200.0,7200.0,2017-11-07 06:00:00,2017-11-07 08:00:00,0,1
Plane1_2BJ450-01-325C,30960.0,70560.0,39600.0,2017-11-07 14:36:00,2017-11-08 01:36:00,0,1
Plane1_2BJ450-01-330C,36000.0,75600.0,39600.0,2017-11-07 16:00:00,2017-11-08 03:00:00,0,1
